10000	0.000004	0.000015
20000	0.000003	0.000035
30000	0.000003	0.000048
40000	0.000004	0.000138
50000	0.000005	0.000158
60000	0.000004	0.000198
70000	0.000004	0.000217
80000	0.000005	0.000362
90000	0.000005	0.000337
100000	0.000004	0.000405
110000	0.000004	0.000420
120000	0.000004	0.000452
130000	0.000005	0.000576
140000	0.000004	0.000580
150000	0.000005	0.000597
160000	0.000004	0.000919
170000	0.000004	0.000947
180000	0.000004	0.000956
190000	0.000004	0.000978
200000	0.000003	0.001091
